iter	RMSE
228	0.1792571345
229	0.1791179168
230	0.1790738076
231	0.1789932429
232	0.1789377866
233	0.1788408473
234	0.1787883357
235	0.1787667509
236	0.1786965244
237	0.1786773051
238	0.1786453501
239	0.178095648
240	0.1780429159
241	0.1780260301
242	0.1777515072
243	0.177718831
244	0.1776316599
245	0.1776134178
246	0.1775858264
247	0.1772592307
248	0.1772348339
249	0.177136686
250	0.177096104
251	0.1770624085
252	0.1770195914
253	0.1769102893
254	0.1768760448
255	0.1768303619
256	0.1768140435
257	0.1767797361
258	0.1766881702
259	0.1766028632
260	0.1765693696
261	0.1765522432
262	0.1765251609
263	0.176490924
264	0.1764342391
265	0.1764005103
266	0.1763830932
267	0.1763624084
268	0.1762257512
269	0.1761856327
270	0.17617439
271	0.1761418291
272	0.1760468561
273	0.1760252002
274	0.1760137868
275	0.1759819173
276	0.1759436997
277	0.1759152725
278	0.1758796616
279	0.1758500258
280	0.1758202169
281	0.1757610521
282	0.1757494079
283	0.1757181214
284	0.1756694192
285	0.1756371905
286	0.1755985605
287	0.1755092966
288	0.1754771379
289	0.1754585162
290	0.175438337
291	0.175406261
292	0.1753880699
293	0.1753668805
294	0.175323312
295	0.175299429
296	0.1751650059
297	0.1751540525
298	0.1751215183
299	0.1750686498
300	0.1750469154
301	0.1750301841
302	0.1750063205
303	0.1748102622
304	0.1746314863
305	0.1744203977
306	0.174403946
307	0.1743686494
308	0.1743479388
309	0.174326182
310	0.1743001098
311	0.1742824135
312	0.1742372061
313	0.1741812468
314	0.1741650123
315	0.1740713881
316	0.1740500612
317	0.1740299415
318	0.1740082697
319	0.1739859674
320	0.1739573466
321	0.1739363292
322	0.1739056858
323	0.1738859975
324	0.1738786463
325	0.1737300199
326	0.1737178692
327	0.1736847674
328	0.1736651354
329	0.1736513724
330	0.173626917
331	0.1735522473
332	0.1735311323
333	0.1735154351
334	0.1734830171
335	0.1734728124
336	0.173396102
337	0.1733880432
338	0.1733580165
339	0.1733393567
340	0.1732587176
341	0.1730570136
342	0.173047708
343	0.1729383345
344	0.1729094353
345	0.1728420824
346	0.1727606992
347	0.1727331383
348	0.1727177922
349	0.1727118686
350	0.1726842821
351	0.1726647309
352	0.1726452815
353	0.1726138761
354	0.1725857994
355	0.1725715253
356	0.1725405101
357	0.1724790158
358	0.1724545604
359	0.1723162079
360	0.1721912566
361	0.1721463972
362	0.1721218169
363	0.1720678672
364	0.1720524267
365	0.1720214085
366	0.1719935709
367	0.1719736999
368	0.1719280159
369	0.1719067647
370	0.1718909864
371	0.1718135324
372	0.1717832212
373	0.1717757206
374	0.1717419761
375	0.1716881766
376	0.1716781894
377	0.1716257992
378	0.1715992109
379	0.171585702
380	0.1715511407
381	0.1715007667
382	0.1714793855
383	0.1713331422
384	0.1712956706
385	0.1712720765
386	0.1712380053
387	0.1712128928
388	0.1711792467
389	0.1710947534
390	0.1710844802
391	0.1710813045
392	0.1710203082
393	0.1710012351
394	0.170959315
395	0.1709357229
396	0.1709188924
397	0.1708931143
398	0.1708246938
399	0.1708168049
400	0.170800574
401	0.1707645387
402	0.170740908
403	0.1706485892
404	0.1706327211
405	0.1705846408
406	0.1705594216
407	0.1705287599
408	0.1705134148
409	0.170487824
410	0.1704739791
411	0.1702605038
412	0.1702237943
413	0.1702024914
414	0.1701580699
415	0.1700453799
416	0.1699893512
417	0.1699816645
418	0.1699121151
419	0.1698807402
420	0.1698710975
421	0.1698442421
422	0.1698237845
423	0.1697978647
424	0.169766556
425	0.1697579272
426	0.1697414764
427	0.1697332644
428	0.1696591398
429	0.1696394648
430	0.1694776868
431	0.1694262502
432	0.1694150029
433	0.1694093594
434	0.1693895992
435	0.1693298233
436	0.1693103408
437	0.1693009224
438	0.169282724
439	0.1692516075
440	0.1692388766
441	0.1692206728
442	0.1692205495
443	0.1691987807
444	0.1691764926
445	0.1691656823
446	0.1691529962
447	0.1690632125
448	0.1690343588
449	0.1689812567
450	0.1689596109
451	0.1689338171
452	0.1688850961
453	0.1688528855
454	0.1687885537
455	0.1687141425
456	0.1686696636
457	0.168649417
458	0.1685159066
459	0.1684735865
460	0.1684686934
461	0.1684619859
462	0.1684319135
463	0.1684074863
464	0.168404212
465	0.1683557051
466	0.1683367068
467	0.1683037354
468	0.1682587154
469	0.1681946293
470	0.1681379053
471	0.1681213415
472	0.1680854099
473	0.1680698646
474	0.1680468792
475	0.1680353994
476	0.1680196744
477	0.1680176971
478	0.167965199
479	0.1678911461
480	0.1678853916
481	0.1677850827
482	0.1677777107
483	0.1677619514
484	0.1676842891
485	0.1676683689
486	0.1676546151
487	0.1676147934
488	0.1675658471
489	0.1675464953
490	0.1674778764
491	0.1674575736
492	0.1674402295
493	0.1674234723
494	0.1673097844
495	0.1672957804
496	0.1672889562
497	0.1672414815
498	0.1672300582
499	0.1671899045
